96.064   15.52   14.83   16.34   16.76   14.10   13.68  1224.8   115.2   263.7   18.82   410.3   291.6   924.8   403.8   20.08   
96.858   15.44   14.95   16.67   16.21   14.17   13.69  1224.9   115.1   262.9   19.83   409.4   290.8   925.0   399.8   20.76   
95.750   13.82   14.95   14.99   14.62   12.91   12.50  1226.6   115.5   257.2   19.44   403.8   284.8   925.9   392.7   19.23   
95.040   13.86   14.95   13.91   14.31   12.81   12.54  1232.3   115.2   255.5   18.45   406.9   288.1   929.1   387.2   17.87   
94.236   13.68   14.80   13.60   14.31   12.72   12.53  1232.2   115.2   249.0   20.06   408.8   290.1   929.2   384.1   17.67   
95.096   13.91   14.85   15.32   15.19   12.91   12.69  1234.7   115.3   248.0   19.64   412.8   294.0   930.7   382.4   18.44   
95.151   14.52   14.85   15.60   15.65   13.32   13.01  1237.8   115.4   246.1   19.35   413.4   294.5   933.8   380.2   18.54   
96.064   14.24   15.07   15.20   15.01   13.13   12.89  1237.4   115.5   241.9   18.12   410.3   291.3   933.1   377.5   17.43   
97.442   14.41   15.00   14.66   14.90   13.41   13.13  1237.1   116.0   242.1   17.19   413.1   293.6   931.0   376.0   16.63   
97.861   14.92   15.03   15.40   15.51   13.86   13.59  1235.2   116.4   241.6   16.51   414.8   294.9   929.6   375.7   16.79   
99.548   14.50   15.20   15.46   14.68   13.53   13.32  1236.9   116.3   241.5   15.81   416.3   296.3   931.8   374.8   16.23   
98.386   14.50   15.30   14.10   14.19   13.80   13.63  1238.9   116.4   239.0   14.96   414.3   294.3   932.3   372.2   14.96   
99.499   14.69   15.40   14.46   14.44   13.95   13.76  1241.8   116.8   239.5   15.73   417.0   296.6   934.3   372.0   15.58   
98.978   13.92   15.40   14.00   13.79   13.55   13.33  1238.3   116.8   239.4   15.53   418.7   298.2   932.1   371.1   14.90   
98.188   12.96   15.40   12.76   12.63   13.06   12.98  1241.4   117.1   238.0   14.13   418.9   298.2   935.2   371.4   13.46   
97.857   13.51   15.40   12.70   12.91   13.57   13.55  1242.2   117.4   238.1   13.48   420.7   299.8   936.6   373.2   13.58   
98.994   13.20   15.40   12.50   12.60   13.40   13.46  1250.0   117.4   239.3   14.93   423.5   302.5   941.7   373.4   13.74   
99.684   13.98   15.50   14.15   13.67   13.89   13.84  1244.0   118.0   238.6   15.43   425.7   304.1   937.5   373.7   14.80   
100.634   14.27   15.65   13.78   13.66   14.07   14.01  1247.8   118.0   240.5   15.33   429.4   307.7   941.9   371.8   15.15   
101.356   14.70   15.77   13.55   13.74   14.33   14.14  1249.8   117.9   239.9   15.55   428.9   307.3   942.6   371.7   15.19   
100.919   15.11   15.82   14.19   14.52   14.57   14.36  1254.8   118.3   238.8   16.28   427.3   305.4   946.5   371.3   15.73   
102.281   16.36   16.12   15.96   16.44   15.35   14.94  1261.4   118.3   237.2   18.91   425.4   303.5   951.7   369.6   18.31   
103.352   16.63   16.64   16.43   16.75   15.36   14.88  1262.4   118.3   235.9   18.21   423.5   301.4   952.8   367.0   18.65   
104.190   16.44   16.63   16.03   16.61   15.05   14.54  1261.0   118.6   234.7   18.89   422.9   300.5   951.5   365.0   18.38   
104.736   15.44   16.80   16.75   15.61   14.55   14.09  1265.0   118.1   236.0   18.71   424.2   302.3   955.3   363.5   17.44   
105.046   15.22   16.76   15.46   15.69   14.42   14.06  1269.4   118.5   233.7   18.40   423.2   300.6   957.5   361.3   17.78   
106.805   14.73   16.69   14.98   14.79   14.16   13.83  1268.8   118.7   234.9   19.33   425.5   302.7   957.2   360.5   17.61   
105.464   14.67   16.71   13.45   14.31   14.15   13.81  1272.0   118.9   235.0   19.10   427.0   303.8   960.3   360.1   17.48   
105.403   14.86   16.62   14.34   14.39   14.39   14.05  1271.7   118.9   234.1   19.20   425.9   302.5   961.6   361.2   17.49   
106.396   14.94   16.64   13.91   14.34   14.58   14.28  1276.2   119.3   236.6   18.84   429.5   305.5   966.9   361.7   17.43   
107.512   15.27   16.79   14.40   14.82   14.76   14.48  1272.1   119.5   232.8   19.93   427.0   302.7   961.5   360.9   18.17   
107.704   15.34   16.74   14.56   14.56   14.86   14.53  1274.1   119.6   233.7   18.76   428.4   303.8   963.8   360.2   17.72   
108.372   16.36   16.88   15.56   15.50   15.61   15.17  1274.8   119.6   232.6   19.05   427.3   302.6   964.9   358.7   18.26   
109.259   16.13   17.11   15.07   15.07   15.55   15.13  1277.9   119.5   232.5   18.54   427.2   302.5   966.6   357.5   17.85   
111.463   16.56   17.13   15.67   15.43   15.88   15.45  1283.0   120.1   234.4   18.25   430.1   304.8   971.7   355.7   18.02   
111.213   16.45   17.27   15.24   15.25   15.67   15.13  1282.5   120.0   231.7   18.29   427.3   302.2   971.4   354.4   17.93   
109.709   16.74   17.26   15.71   15.63   15.98   15.51  1280.3   120.1   230.9   18.19   426.8   301.8   970.5   352.9   18.02   
108.576   17.07   17.48   15.83   15.71   16.39   16.04  1286.6   119.7   231.9   17.41   427.5   303.0   975.2   351.6   17.84   
108.324   17.15   17.79   15.58   15.59   16.47   16.13  1287.7   120.1   230.0   16.89   426.1   301.4   977.3   350.0   17.36   
108.186   16.93   18.22   15.61   15.14   16.42   16.07  1286.6   120.2   232.4   16.50   429.6   304.8   976.8   348.8   17.27   
107.143   16.13   18.27   14.41   14.35   15.97   15.70  1287.7   120.1   231.1   16.09   428.8   304.1   976.7   347.2   16.31   
105.344   16.05   18.36   14.20   14.29   15.98   15.73  1287.6   120.0   228.7   15.33   425.3   300.9   976.7   347.2   15.32   
107.001   16.52   18.28   14.67   14.37   16.36   16.11  1301.7   120.1   230.3   15.00   427.3   302.9   988.3   346.0   15.43   
106.149   15.53   18.63   14.21   13.81   15.59   15.39  1298.9   120.4   230.6   15.46   428.4   303.7   985.9   343.6   15.02   
105.071   15.14   18.53   13.53   13.41   15.21   15.14  1296.8   120.5   231.0   14.93   429.0   304.4   984.3   343.3   14.76   
106.318   15.34   18.39   13.61   13.37   15.50   15.45  1298.7   120.6   230.4   15.32   429.0   304.4   986.0   342.9   14.99   
107.512   15.02   18.44   13.35   13.14   15.34   15.36  1298.3   120.8   229.3   14.87   428.2   303.5   984.2   342.7   14.76   
105.907   13.83   18.37   12.70   12.21   14.17   14.36  1300.2   121.2   230.2   14.79   430.3   305.3   986.8   342.9   14.02   
105.092   12.51   18.02   11.13   10.93   13.07   13.43  1300.8   121.3   229.8   14.01   431.0   305.9   988.7   343.6   12.84   
104.445   11.88   17.70   10.69   10.31   12.72   13.12  1302.7   121.5   228.6   13.17   430.1   304.9   991.6   343.0   11.96   
103.493   11.70   17.21   10.56   10.23   12.67   12.81  1308.5   121.6   230.8   12.42   432.9   307.7   996.2   343.0   11.45   
102.557   12.00   16.90   10.40   10.39   13.06   13.03  1312.4   122.2   232.3   12.48   435.8   310.0   998.8   343.5   11.55   
103.392   12.32   16.94   10.40   10.47   13.46   13.47  1313.6   122.2   230.3   12.04   434.6   308.8  1000.6   343.5   11.82   
104.525   12.79   16.90   11.10   10.94   13.56   13.44  1319.6   122.4   231.7   12.26   436.6   310.6  1006.2   343.5   12.49   
104.529   13.56   16.95   11.04   11.14   14.15   14.03  1318.5   123.0   230.2   12.43   436.1   309.4  1004.3   344.6   12.80   
104.583   13.68   17.04   11.69   11.35   14.09   14.04  1325.5   123.1   233.5   12.54   439.6   312.8  1010.6   345.5   12.64   
104.021   13.80   17.30   11.66   11.59   14.32   14.46  1325.0   122.8   234.8   12.98   442.1   315.6  1013.3   346.6   12.57   
105.139   14.39   17.44   12.12   12.07   14.73   14.79  1328.4   123.0   233.3   12.42   442.3   315.7  1016.0   346.8   12.67   
105.991   14.72   17.61   12.51   12.66   14.92   14.81  1329.6   123.4   232.6   12.96   442.3   315.2  1016.2   346.5   13.08   
106.670   14.37   17.59   13.36   12.79   14.57   14.52  1335.0   123.6   233.7   13.98   443.7   316.4  1020.3   346.6   13.80   
107.696   14.85   17.56   13.85   13.68   14.84   14.73  1338.0   123.8   231.0   14.77   440.9   313.4  1023.0   346.2   14.88   
108.625   15.11   17.65   14.10   14.12   15.05   14.91  1340.6   124.1   231.5   15.19   441.7   313.9  1024.8   345.5   15.14   
109.783   15.03   17.66   14.74   14.06   14.88   14.58  1343.2   123.8   231.0   15.61   441.3   313.8  1026.9   344.9   15.52   
109.075   14.08   17.52   12.43   12.31   14.26   14.02  1346.3   124.0   231.1   13.86   441.8   314.0  1030.3   344.4   13.81   
110.116   13.71   17.29   12.45   12.26   13.96   13.76  1343.6   124.3   230.1   14.07   441.8   313.7  1029.4   344.1   13.91   
109.392   13.73   17.19   12.06   12.47   13.94   13.82  1347.4   124.4   230.8   14.35   443.0   314.8  1033.8   343.9   13.85   
110.476   14.08   17.12   12.91   12.85   14.19   14.04  1345.8   124.6   229.0   14.89   442.0   313.7  1031.0   344.0   14.31   
111.446   14.01   17.04   12.55   12.72   14.18   14.03  1349.8   124.5   228.9   14.48   442.1   313.9  1034.3   344.4   14.07   
112.481   14.32   16.95   13.40   13.32   14.47   14.34  1357.5   125.0   229.7   14.99   444.7   316.0  1039.7   344.9   14.68   
112.667   14.20   16.91   12.89   13.10   14.36   14.25  1362.2   125.6   230.0   15.15   447.3   317.9  1043.0   345.0   14.54   
113.073   14.07   16.93   12.85   12.77   14.21   14.00  1359.6   125.5   230.5   14.68   448.2   319.0  1042.4   343.9   14.61   
112.404   13.86   16.86   12.50   12.39   14.09   13.85  1361.1   125.8   230.0   15.01   447.3   317.8  1043.7   343.9   14.36   
111.232   13.75   16.81   12.47   12.42   14.02   13.87  1361.2   125.9   228.5   14.72   445.0   315.3  1044.0   343.8   14.17   
110.070   13.71   16.78   12.68   12.54   13.95   13.87  1368.0   126.6   229.7   15.53   446.8   316.4  1048.9   343.9   14.30   
109.031   13.49   16.63   12.25   12.38   13.73   13.69  1367.9   126.7   228.2   14.97   445.6   314.9  1049.2   343.9   14.14   
110.162   13.18   16.67   12.19   11.90   13.71   13.72  1366.9   126.6   229.1   14.67   446.9   316.2  1048.3   344.1   13.93   
110.532   13.00   16.63   11.48   11.54   13.71   13.74  1374.3   127.2   228.2   13.70   447.5   316.2  1054.9   344.3   13.43   
112.184   13.46   16.65   11.52   12.09   13.99   13.98  1373.1   127.3   227.9   13.43   448.1   316.5  1055.1   344.5   13.59   
113.070   13.59   16.70   12.07   12.06   14.08   14.04  1376.8   127.3   229.0   13.60   449.4   317.6  1057.9   343.8   13.69   
115.110   14.22   16.71   12.25   12.46   14.57   14.48  1376.4   127.3   228.1   14.24   448.7   316.7  1058.3   343.3   14.26   
117.536   14.62   16.73   12.59   12.88   14.95   14.90  1378.0   127.4   225.8   14.17   445.7   313.4  1058.6   342.7   14.63   
117.712   14.41   16.87   13.27   12.81   14.81   14.73  1384.1   127.8   225.9   14.81   446.8   314.0  1063.0   342.5   14.86   
118.015   13.98   16.93   12.81   12.23   14.49   14.48  1381.8   128.1   227.4   14.47   449.8   316.5  1061.2   342.0   14.44   
117.652   13.46   16.88   11.80   11.71   14.08   14.10  1384.2   128.1   226.7   13.18   448.9   315.6  1064.0   341.8   13.54   
116.446   12.50   16.75   11.14   10.64   13.53   13.66  1384.0   128.3   227.0   12.14   449.7   316.1  1063.7   341.8   11.80   
115.451   12.73   16.65   10.56   10.51   13.72   13.89  1388.1   128.4   226.6   11.02   449.9   316.0  1066.0   342.3   11.25   
116.707   12.32   16.55    9.63    9.80   13.26   13.62  1388.2   128.8   226.3   11.15   450.8   316.6  1066.7   343.4   10.95   
118.107   12.23   16.44   10.03    9.70   13.24   13.59  1389.3   129.1   227.0   10.90   452.3   317.9  1065.3   344.3   11.00   
118.137   10.63   16.21    8.62    7.88   12.07   12.53  1391.4   129.1   227.9   10.11   453.4   319.1  1068.6   344.6    9.40   
115.684   10.63   15.88    7.75    7.50   12.00   12.38  1394.1   129.0   228.2    9.04   453.9   319.8  1070.6   345.0    9.04   
116.889   11.12   15.59    8.60    8.31   12.25   12.54  1397.8   129.2   228.6   10.15   455.2   321.0  1074.9   345.4    9.98   
116.813   11.05   15.56    8.57    8.34   12.16   12.43  1398.2   130.0   228.9   10.14   457.4   322.6  1073.2   346.2   10.15   
117.950   11.10   15.38    8.16    8.03   12.23   12.47  1401.0   130.0   229.5   10.27   458.7   324.0  1075.1   346.3   10.53   
117.960   10.67   15.19    7.85    7.53   11.96   12.11  1403.2   130.0   228.4   10.31   457.2   322.5  1077.1   346.9   10.21   
118.986   10.34   15.13    7.80    7.52   11.60   11.74  1406.8   130.6   229.8   10.12   460.4   325.3  1080.1   350.0   10.08   
119.880   10.05   14.96    8.10    7.93   11.19   11.29  1409.8   130.6   230.3   10.77   463.3   328.2  1081.4   354.0   10.15   
118.354    8.82   14.60    7.43    7.48   10.27   10.46  1411.2   130.8   230.2    9.60   464.1   328.9  1081.9   355.4    9.10   
119.328    8.89   14.20    7.44    7.54   10.28   10.50  1411.4   130.9   230.9    9.53   465.5   330.4  1082.4   356.6    8.96   
120.496    9.26   14.15    8.03    7.93   10.52   10.73  1412.8   131.2   232.8    9.44   468.5   333.2  1082.1   358.7    9.01   
121.009    9.03   13.91    7.81    7.78    9.96   10.34  1413.8   131.5   233.3    9.43   470.2   334.7  1082.3   361.3    8.87   
121.015    9.19   13.84    7.96    8.07    9.96   10.44  1410.4   131.4   234.2    9.45   471.8   336.5  1079.4   362.5    8.90   
120.303    9.23   13.78    8.45    8.31   10.01   10.51  1410.7   131.8   233.1    9.61   471.6   336.0  1080.3   363.1    9.06   
118.841    9.07   13.77    7.94    7.94    9.92   10.21  1414.6   131.6   232.4    8.91   471.0   335.6  1082.3   363.9    8.55   
117.327    9.26   13.66    8.28    8.14   10.04   10.31  1416.4   132.1   233.7    8.69   473.8   338.0  1082.2   365.5    8.55   
116.033    9.06   13.66    7.96    7.96    9.95   10.26  1421.0   132.4   234.7    8.84   476.6   340.6  1084.9   367.1    8.53   
116.533    8.83   13.63    8.00    7.80    9.84   10.23  1421.3   132.8   234.0    8.86   474.7   338.4  1084.7   403.4    8.66   
115.569    8.80   13.60    7.86    7.91    9.88   10.22  1427.0   132.6   234.1    8.69   473.3   337.0  1087.0   430.8    8.60   
114.244    8.75   13.57    7.98    8.01    9.79   10.15  1425.9   132.8   233.7    8.79   472.0   335.6  1083.9   455.3    8.81   
113.123    8.62   13.46    7.90    7.92    9.65   10.04  1431.0   133.3   234.0   10.21   474.7   337.9  1084.0   489.0    8.53   
112.272    8.41   13.31    7.67    7.66    9.45    9.88  1429.9   133.6   233.3    8.42   476.8   339.7  1084.9   518.6    8.16   
112.946    8.56   13.12    7.62    7.75    9.55    9.92  1432.7   133.9   233.4    8.49   477.9   340.6  1087.6   541.7    8.12   
114.986    8.83   13.10    8.06    8.05    9.87   10.22  1435.8   134.1   233.4    8.44   479.2   341.7  1088.9   562.9    8.32   
115.901    8.98   13.06    8.12    8.16   10.00   10.38  1440.1   134.5   234.2    8.53   481.8   343.7  1090.2   582.7    8.46   
115.559    9.06   13.06    8.25    8.22   10.06   10.45  1436.9   134.5   234.1    8.50   482.8   344.7  1086.8   597.4    8.45   
114.246    8.98   13.07    8.26    8.16    9.95   10.28  1439.5   135.3   233.0    8.62   483.4   344.4  1087.4   608.9    8.42   
114.363    8.67   12.98    7.89    7.91    9.66    9.95  1438.2   135.7   235.3    8.47   487.4   347.8  1085.8   619.3    8.27   
115.283    8.59   12.74    7.94    7.97    9.48    9.76  1448.5   136.0   236.1    8.44   489.1   349.3  1093.6   628.3    8.20   
115.302    8.93   12.79    8.21    8.25    9.78   10.03  1447.5   136.2   235.3    8.59   489.2   349.1  1090.6   635.9    8.52   
115.472    9.05   12.81    8.26    8.31    9.83   10.08  1450.3   136.4   235.6    8.57   490.6   350.3  1092.1   642.3    8.61   
116.543    9.28   12.86    8.43    8.55   10.03   10.26  1453.6   136.7   234.9    8.75   490.6   350.0  1092.6   646.6    8.79   
117.042    9.34   12.82    8.68    8.64   10.06   10.28  1457.4   136.9   236.2    8.88   493.0   352.1  1095.5   650.5    8.97   
116.897    9.17   12.82    8.66    8.45    9.90   10.13  1457.3   137.1   235.3    9.43   493.3   352.2  1093.8   655.4    8.91   
116.674    8.94   12.79    8.17    8.16    9.71    9.98  1458.6   137.2   232.7    8.76   490.8   349.6  1094.1   659.4    8.57   
116.748    8.98   12.75    8.03    8.12    9.77   10.02  1464.5   137.7   233.4    8.70   492.1   350.5  1097.7   664.5    8.52   
116.343    8.83   12.73    8.15    8.11    9.68    9.95  1465.0   138.1   235.8    8.58   495.6   353.5  1095.6   670.7    8.39   
116.536    8.64   12.71    8.04    8.03    9.43    9.77  1467.1   138.5   235.8    8.80   497.2   354.6  1096.7   673.5    8.32   
115.638    8.70   12.59    8.14    8.03    9.45    9.84  1468.5   138.6   238.0    8.48   501.0   358.2  1096.0   676.6    8.29   
115.763    8.93   12.55    8.10    8.14    9.69   10.10  1470.7   138.6   237.4    8.59   500.7   357.9  1095.0   680.2    8.48   
116.745    9.23   12.68    8.46    8.48    9.95   10.32  1473.3   139.0   236.8    8.72   501.1   357.8  1096.1   683.6    8.62   
117.363    9.43   12.74    8.65    8.57   10.17   10.51  1482.3   139.2   237.4    8.77   502.6   359.0  1103.1   686.4    8.80   
118.322    9.64   12.82    8.64    8.76   10.29   10.61  1482.9   139.5   238.2    8.84   504.4   360.3  1103.2   687.0    9.01   
119.003    9.54   12.96    8.73    8.70   10.20   10.49  1488.4   139.7   238.0    8.84   504.9   360.4  1107.5   687.7    8.98   
118.343    9.82   12.96    8.98    8.97   10.45   10.71  1487.8   139.8   237.3    9.14   504.6   359.7  1105.5   689.4    9.21   
118.013    9.78   13.08    9.09    8.88   10.47   10.80  1493.2   140.2   237.1    8.90   506.0   360.5  1109.6   691.0    9.21   
118.478   10.12   13.30    9.10    9.07   10.77   11.07  1497.4   140.2   238.9    9.39   509.0   363.4  1111.5   690.9    9.32   
119.077   10.27   13.50    9.07    9.10   10.92   11.22  1495.1   140.4   237.8    9.21   507.9   362.0  1112.5   691.0    9.30   
119.204   10.18   13.58    9.19    9.10   10.93   11.22  1500.8   140.8   238.2    9.43   509.5   363.1  1116.4   690.7    9.32   
119.315   10.31   13.65    9.13    9.13   11.06   11.39  1502.9   141.0   239.2    9.46   511.5   364.8  1119.2   689.7    9.30   
120.400   10.63   13.73    9.36    9.41   11.38   11.74  1505.4   141.1   238.0    9.59   510.4   363.7  1122.0   687.0    9.54   
121.425   10.77   13.84    9.57    9.52   11.58   11.89  1505.8   141.3   239.5    9.66   512.0   365.2  1123.2   684.8    9.65   
121.548   10.43   13.89    9.43    9.35   11.17   11.49  1512.1   141.4   239.2    9.67   512.0   365.0  1126.6   682.8    9.59   
120.228   10.27   13.78    9.18    9.15   11.03   11.34  1517.0   141.6   238.6    9.41   511.5   364.5  1129.7   682.2    9.34   
121.210   10.57   13.77    9.28    9.26   11.41   11.73  1520.3   141.9   239.6    9.44   513.0   365.9  1132.8   682.0    9.46   
121.595   10.38   13.77    9.21    9.13   11.23   11.56  1521.5   142.7   237.9    9.53   512.5   364.7  1133.6   681.1    9.37   
121.148   10.21   13.72    9.04    9.08   11.14   11.46  1520.9   142.8   238.4    9.54   512.9   365.1  1131.1   681.5    9.32   
120.819   10.01   13.72    8.99    8.94   10.99   11.37  1526.1   143.1   239.2    9.48   514.6   366.5  1136.0   684.3    9.28   
120.154    9.89   13.65    8.73    8.75   10.82   11.22  1528.5   143.2   238.6    9.04   514.3   366.2  1136.8   686.7    9.08   
119.190    9.77   13.59    8.72    8.62   10.74   11.15  1534.0   143.7   240.0   10.00   517.4   368.9  1139.5   685.0    9.08   
118.297    9.92   13.60    8.83    8.79   10.95   11.36  1536.4   144.1   239.1    9.46   517.8   369.0  1143.6   681.9    9.14   
118.529    9.69   13.52    8.63    8.53   10.79   11.20  1539.7   144.4   239.3    9.36   518.4   369.4  1144.4   680.4    9.07   
118.546    9.86   13.43    8.66    8.66   10.98   11.39  1547.6   144.7   238.6    9.36   518.3   369.2  1150.7   680.2    9.15   
119.185    9.92   13.42    8.41    8.58   11.01   11.42  1550.5   144.9   238.6    9.40   518.7   369.5  1153.7   677.4    9.18   
120.044    9.95   13.47    8.83    8.77   11.04   11.50  1554.3   145.1   238.9    9.36   518.8   369.4  1156.3   677.3    9.25   
119.943    9.92   13.42    8.78    8.81   10.96   11.42  1557.3   145.6   238.1    9.42   518.4   368.6  1158.1   677.5    9.25   
120.514    9.90   13.43    8.81    8.79   10.88   11.35  1561.5   145.4   237.4    9.26   517.9   368.4  1160.9   679.3    9.20   
120.627   10.01   13.41    8.90    8.88   10.98   11.38  1562.3   145.7   238.3    9.27   519.9   370.1  1162.3   680.6    9.22   
120.921   10.10   13.38    9.00    8.97   11.10   11.52  1567.8   145.9   239.2    9.49   521.0   371.1  1166.0   681.4    9.41   
121.999   10.15   13.42    8.93    9.09   11.21   11.62  1571.9   146.5   239.3    9.52   521.7   371.2  1169.5   681.5    9.78   
122.290   10.13   13.46    9.04    9.00   11.13   11.55  1574.3   146.4   237.1    9.62   519.8   369.4  1171.8   682.6    9.90   
121.690   10.09   13.43    8.94    8.96   11.10   11.54  1575.9   146.7   238.2    8.96   521.5   370.8  1174.4   683.2    9.77   
121.383   10.02   13.43    9.04    8.95   11.04   11.50  1585.2   147.2   240.6   10.06   524.7   373.4  1174.8   683.5    9.51   
