1	1	14555	15628	20750	12800	472	531	2479	2	94	2592	4	15	11	69	1855	48824	12.17547398	26	1	1	488	3	61.68674699	30183
1	1	11085	10303	13738	6620	560	640	?	4	85	2684	8	12	11	70	1817	48109	?	23	1	1	481	4	48.1875091	21388
1	1	6281	7338	11171	5650	549	617	756	1	89	2834	6	22	15	70	1809	45056	18.01455026	37	1	1	450	4	50.57738788	13619
2	3	2272	2202	?	?	426	448	195	?	54	3210	2	10	6	52	1971	24506	22.94358974	16	0	0	245	2	?	4474
2	3	447	892	583	455	?	?	79	1	32	3240	0	4	2	56	1823	38305	16.94936709	6	0	0	383	1	78.04459691	1339
1	1	15760	12556	26357	11205	502	562	1571	1	87	3292	4	14	12	58	1855	16802	18.02418842	26	1	1	168	3	42.51242554	28316
2	1	508	384	817	741	430	460	45	1	70	3380	1	0	0	70	1963	15601	19.82222222	0	1	0	156	1	90.69767442	892
2	3	306	267	?	?	?	?	?	?	38	3510	1	4	2	50	1907	30598	?	6	0	0	305	1	?	573
2	3	275	358	400	375	460	470	55	?	60	3585	2	5	4	50	1831	30240	11.50909091	9	0	0	302	2	93.75	633
2	2	480	580	1320	606	450	480	44	?	55	3700	3	6	4	?	1968	32084	24.09090909	10	0	0	320	3	45.90909091	1060
2	3	287	318	190	171	?	?	35	0	29	4050	0	2	2	87	1858	63401	17.28571429	4	0	0	634	1	90	605
2	3	174	167	100	90	450	450	22	?	50	4100	2	3	2	60	1928	92631	15.5	5	0	0	926	2	90	341
2	3	228	237	315	230	400	450	35	?	50	4200	2	5	3	85	1926	78705	13.28571429	8	0	0	787	2	73.01587302	465
1	2	2995	4312	2699	1644	430	449	1189	0	82	4345	2	11	8	?	1867	20059	6.145500421	19	0	1	200	2	60.91144868	7307
2	3	213	338	540	306	412	432	43	1	21	4349	2	5	6	87	1958	19607	12.81395349	11	0	0	196	2	56.66666667	551
2	3	421	473	460	450	?	?	53	0	55	4460	0	4	4	35	1957	79407	16.86792453	8	0	0	794	1	97.82608696	894
1	2	1420	1551	4176	2419	354	385	279	4	48	4500	1	6	5	50	1881	36088	10.64874552	11	0	1	360	1	57.92624521	2971
2	3	168	272	175	142	477	525	40	3	75	4525	2	4	3	30	1872	72501	11	7	0	0	725	2	81.14285714	440
2	3	756	1134	2000	1200	?	?	?	?	?	4600	1	4	3	40	1869	30314	?	7	0	0	303	1	60	1890
2	3	293	229	603	589	371	412	28	?	43	4600	1	7	6	35	1887	?	18.64285714	13	0	0	?	1	97.67827529	522
2	3	48	337	500	400	442	441	60	0	52	4600	2	0	0	?	1814	40203	6.416666667	0	0	0	402	2	80	385
1	3	170	245	385	321	?	?	30	?	79	4700	2	3	2	?	1959	99508	13.83333333	5	0	1	995	2	83.37662338	415
2	3	288	350	550	433	490	470	53	?	50	4710	2	6	4	?	1858	42301	12.03773585	10	0	0	423	2	78.72727273	638
2	3	223	174	341	197	?	?	?	0	?	4714	2	6	5	32	1908	67063	?	11	0	0	670	2	57.771261	397
2	3	151	254	148	125	440	450	41	?	40	4790	2	2	2	39	?	67213	9.87804878	4	0	0	672	2	84.45945946	405
2	3	470	646	624	528	500	515	102	3	83	4800	2	7	7	70	1950	40205	10.94117647	14	0	0	402	2	84.61538462	1116
2	3	487	475	?	?	438	484	58	3	57	4830	2	6	3	40	1891	78155	16.5862069	9	0	0	781	2	?	962
2	3	294	365	259	241	?	?	36	?	50	4874	2	7	4	48	1948	46590	18.30555556	11	0	0	465	2	93.05019305	659
1	1	7039	5649	21075	6193	?	?	1523	4	88	4882	8	15	13	84	1865	14850	8.330925804	28	1	1	148	4	29.38552788	12688
2	3	132	286	223	220	?	?	36	0	29	4935	1	3	4	65	1936	57078	11.61111111	7	0	0	570	1	98.65470852	418
2	3	502	544	1002	675	500	515	80	3	76	4980	4	7	6	55	1827	47243	13.075	13	0	0	472	3	67.36526946	1046
1	3	9	522	330	285	480	470	61	3	50	4980	2	0	5	?	1920	19345	8.704918033	10	0	1	193	2	86.36363636	531
2	3	308	325	541	480	388	425	53	0	59	5030	1	7	5	50	1885	28109	11.94339623	12	0	0	281	1	88.7245841	633
2	3	409	378	458	400	500	528	60	2	73	5110	3	7	5	?	1825	71104	13.11666667	12	0	0	711	3	87.33624454	787
2	3	321	302	336	282	440	460	40	?	35	5180	2	4	4	40	1927	91321	15.575	8	0	0	913	2	83.92857143	623
2	3	420	491	541	406	476	486	64	1	58	5456	2	5	5	60	?	40390	14.234375	10	0	0	403	2	75.04621072	911
2	3	6	415	319	204	?	?	51	1	63	5550	2	0	7	75	1924	19118	8.254901961	14	0	0	191	2	63.94984326	421
2	2	1319	821	1950	1646	410	470	136	4	60	5560	1	12	7	48	1919	1119	15.73529412	19	0	0	11	1	84.41025641	2140
1	3	241	220	373	331	430	450	41	1	65	5600	2	7	7	60	1897	46750	11.24390244	14	0	1	467	2	88.73994638	461
1	2	409	647	363	313	450	450	92	?	65	5600	2	6	5	35	1915	63119	11.47826087	11	0	1	631	2	86.22589532	1056
2	3	765	618	1146	656	496	560	89	2	69	5690	4	4	3	42	1954	38104	15.53932584	7	0	0	381	3	57.2425829	1383
2	3	310	395	400	372	?	?	41	1	29	5720	2	7	5	50	1883	58401	17.19512195	12	0	0	584	2	93	705
2	3	240	220	554	450	460	490	43	1	58	5785	2	4	4	?	1819	37801	10.69767442	8	0	0	378	2	81.22743682	460
1	2	681	664	376	163	500	530	151	0	75	5852	4	4	0	?	1945	60605	8.907284768	4	0	1	606	3	43.35106383	1345
1	3	529	594	770	663	492	534	86	3	70	5910	3	3	3	51	1910	64110	13.05813953	6	0	1	641	3	86.1038961	1123
2	3	20	472	237	212	440	440	54	?	30	5935	1	0	3	70	?	3060	9.111111111	3	0	0	30	1	89.45147679	492
2	3	310	315	460	402	?	?	42	1	68	6020	2	6	6	45	1872	68333	14.88095238	12	0	0	683	2	87.39130435	625
2	3	183	243	344	311	425	463	38	2	80	6140	1	10	8	65	1837	62626	11.21052632	18	0	0	626	1	90.40697674	426
2	3	205	216	824	627	?	?	39	1	55	6175	2	8	9	45	1855	61530	10.79487179	17	0	0	615	2	76.09223301	421
2	2	162	322	635	623	395	424	40	2	12	6175	1	4	4	?	1898	4401	12.1	8	0	0	44	1	98.11023622	484
1	3	1260	1604	2935	2309	500	531	244	3	59	6225	4	0	0	?	1912	70118	11.73770492	0	0	1	701	3	78.67120954	2864
1	3	3550	2945	5058	4237	466	518	391	2	73	6290	2	10	6	64	1850	45469	16.6112532	16	0	1	454	2	83.76828786	6495
1	3	2442	2856	2801	2001	?	?	402	3	88	6318	4	7	7	60	1898	60604	13.17910448	14	0	1	606	3	71.43877187	5298
1	2	172	192	313	275	420	470	29	?	65	6330	2	4	4	53	1894	4901	12.55172414	8	0	1	49	2	87.85942492	364
2	3	240	402	748	630	430	440	?	0	?	6456	2	5	3	55	1871	26416	?	8	0	0	264	2	84.22459893	642
2	3	375	400	?	?	?	?	?	2	?	6480	1	7	7	60	?	22812	?	14	0	0	228	1	?	775
1	       	243	513	872	527	452	500	?	4	70	6500	2	10	8	35	1923	10603	?	18	0	1	106	2	60.43577982	756
1	3	712	1022	905	566	465	503	133	0	65	6516	2	7	3	77	1908	90639	13.03759398	10	0	1	906	2	62.54143646	1734
2	3	383	543	447	443	?	?	44	1	36	6525	1	7	5	?	1902	55113	21.04545455	12	0	0	551	1	99.10514541	926
1	3	2400	3228	3570	2695	485	514	802	2	95	6530	3	8	7	72	1870	60611	7.017456359	15	0	1	606	3	75.49019608	5628
2	2	374	268	427	306	?	?	?	0	?	6535	2	9	7	30	1857	52142	?	16	0	0	521	2	71.66276347	642
1	3	700	700	1200	700	470	490	77	2	77	6600	2	8	6	79	1808	21727	18.18181818	14	0	1	217	2	58.33333333	1400
1	3	319	936	501	452	460	500	100	1	39	6639	2	5	5	58	1912	55811	12.55	10	0	1	558	2	90.21956088	1255
1	3	792	815	1087	561	?	?	220	?	57	6708	2	0	0	52	1874	49104	7.304545455	0	0	1	491	2	51.6099356	1607
2	3	0	1796	915	870	480	520	103	2	53	6730	3	0	10	55	1887	56374	17.4368932	20	0	0	563	3	95.08196721	1796
2	2	29	229	164	128	493	491	35	?	80	6840	2	4	6	70	1856	44077	7.371428571	10	0	0	440	2	78.04878049	258
1	2	1400	1400	3280	2510	460	500	140	3	80	6852	2	9	6	72	1946	12601	20	15	0	1	126	2	76.52439024	2800
2	3	673	920	1186	1017	?	?	77	3	70	6889	4	8	7	55	1853	50219	20.68831169	15	0	0	502	3	85.75042159	1593
1	3	1266	829	1257	1048	480	550	242	0	90	6960	3	9	6	?	?	48221	8.657024793	15	0	1	482	3	83.37311058	2095
2	3	489	440	756	638	502	514	62	3	82	7050	3	6	5	84	1830	36608	14.98387097	11	0	0	366	3	84.39153439	929
2	3	678	800	1159	913	459	497	94	1	60	7087	2	8	6	65	1846	46989	15.72340426	14	0	0	469	2	78.77480587	1478
1	3	200	170	145	137	440	470	37	1	54	7090	2	2	2	60	1895	5404	10	4	0	1	54	2	94.48275862	370
2	2	50	50	?	?	?	?	11	?	65	7200	1	2	99	55	1853	60079	9.090909091	99	0	0	600	1	?	100
2	2	1100	900	2904	2275	?	?	120	4	?	7240	1	9	6	73	1919	2809	16.66666667	15	0	0	28	1	78.34022039	2000
2	3	908	1202	1284	1160	510	570	141	3	70	7330	5	9	8	77	1861	52101	14.96453901	17	0	0	521	3	90.34267913	2110
2	2	86	329	246	208	470	430	39	?	26	7360	2	0	0	75	1918	80236	10.64102564	0	0	0	802	2	84.55284553	415
1	3	7	577	423	335	400	410	63	2	71	7500	1	0	3	60	1919	2115	9.26984127	6	0	1	21	1	79.19621749	584
1	3	395	483	741	578	427	460	74	2	75	7540	2	8	6	75	1847	53141	11.86486486	14	0	1	531	2	78.00269906	878
2	3	451	415	985	789	540	570	65	3	91	7625	5	10	9	70	1819	40422	13.32307692	19	0	0	404	3	80.10152284	866
1	2	1291	954	1990	1116	502	555	176	3	82	7650	4	12	10	70	1821	19013	12.75568182	22	0	1	190	3	56.08040201	2245
1	2	909	741	1713	1362	459	483	92	?	88	7680	2	8	7	30	1931	33606	17.93478261	15	0	1	336	2	79.50963222	1650
2	3	586	714	1801	1250	470	500	78	3	70	7700	2	6	7	?	1842	24153	16.66666667	13	0	0	241	2	69.40588562	1300
2	3	849	815	1807	1600	530	580	105	4	95	7758	4	10	9	70	1835	49224	15.84761905	19	0	0	492	3	88.54454898	1664
1	3	1363	1489	2901	2004	525	548	248	3	98	7790	4	12	8	72	1841	10458	11.5	20	0	1	104	3	69.07962771	2852
1	3	706	1002	1659	1233	530	600	136	3	85	7804	5	8	6	70	1850	61702	12.55882353	14	0	1	617	3	74.32188065	1708
2	2	407	80	657	520	430	520	34	?	35	7900	2	5	3	60	1965	3063	14.32352941	8	0	0	30	2	79.14764079	487
2	2	601	438	4728	3310	403	421	58	2	43	7985	1	9	7	42	1962	3461	17.9137931	16	0	0	34	1	70.00846024	1039
2	3	522	756	1058	744	485	528	63	3	71	8030	2	6	5	?	1940	93108	20.28571429	11	0	0	931	2	70.32136106	1278
2	3	1436	1624	2345	1386	530	600	240	4	70	8215	6	13	11	80	?	55057	12.75	24	0	0	550	4	59.10447761	3060
1	3	2516	2533	3329	?	521	577	491	3	75	8392	4	10	8	77	1911	75275	10.28309572	18	0	1	752	3	?	5049
2	3	994	1207	1336	869	550	595	164	2	70	8606	5	10	8	68	1860	60188	13.42073171	18	0	0	601	3	65.04491018	2201
1	2	440	410	1100	700	510	520	65	3	80	8710	3	7	7	60	1782	21620	13.07692308	14	0	1	216	3	63.63636364	850
1	3	1244	1547	2800	1680	510	535	428	1	76	8740	4	11	10	80	1887	20064	6.521028037	21	0	1	200	3	60	2791
1	2	1555	356	1233	988	?	?	278	1	68	8850	5	8	6	65	1940	60616	6.874100719	14	0	1	606	3	80.1297648	1911
2	2	576	643	1125	850	540	590	?	4	85	8988	6	9	9	70	1833	49007	?	18	0	0	490	4	75.55555556	1219
1	2	2778	2875	6389	4997	530	570	1198	3	91	9070	4	9	8	61	1821	20052	4.71869783	17	0	1	200	3	78.21255283	5653
2	2	517	491	850	652	?	?	80	3	93	9120	5	11	10	72	1837	61401	12.6	21	0	0	614	3	76.70588235	1008
1	       	1259	228	1930	1600	450	510	199	0	65	9200	2	12	8	58	1819	5663	7.472361809	20	0	1	56	2	82.9015544	1487
2	2	38	673	682	616	510	510	92	3	90	9350	1	3	9	65	1885	21204	7.72826087	12	0	0	212	1	90.32258065	711
2	2	441	386	552	470	520	560	74	4	76	9623	4	11	8	?	1851	54971	11.17567568	19	0	0	549	3	85.14492754	827
1	3	4900	2672	7975	3089	580	660	811	4	85	9650	8	14	14	91	1842	46556	9.336621455	28	0	1	465	4	38.73354232	7572
1	3	2234	2978	7658	4564	550	576	409	3	70	9674	4	9	7	?	1893	20016	12.74327628	16	0	1	200	3	59.59780622	5212
1	2	4642	3859	5425	4317	?	?	1464	2	95	9787	4	9	7	?	1925	33124	5.806693989	16	0	1	331	3	79.57603687	8501
2	2	650	592	1723	1056	606	635	126	4	84	9922	7	10	9	74	1846	50112	9.857142857	19	0	0	501	4	61.28845038	1242
2	2	222	170	282	240	620	610	57	4	51	10200	5	0	0	65	1696	21404	6.877192982	0	0	0	214	3	85.10638298	392
1	3	3963	5051	15457	5034	560	600	569	2	88	10203	6	14	14	82	1863	2167	15.84182777	28	0	1	21	4	32.56776865	9014
1	2	3168	2656	15120	3275	630	690	?	4	99	10320	8	13	11	?	1838	27706	?	24	0	1	277	4	21.66005291	5824
2	2	1030	1070	3784	2024	515	560	160	4	95	10440	4	12	10	73	1831	43023	13.125	22	0	0	430	3	53.48837209	2100
2	2	688	522	1647	1039	640	650	81	2	80	10600	7	0	0	60	1909	97202	14.9382716	0	0	0	972	4	63.08439587	1210
2	3	541	575	1178	612	530	550	77	3	88	10745	5	10	8	62	1857	60045	14.49350649	18	0	0	600	3	51.9524618	1116
2	2	909	944	2905	1256	630	670	146	4	85	11015	7	13	11	75	1866	55057	12.69178082	24	0	0	550	4	43.23580034	1853
2	3	796	757	2251	1204	572	598	?	4	96	11017	7	11	10	77	1824	43022	?	21	0	0	430	4	53.48733896	1553
1	3	2697	2829	11939	2533	626	665	408	3	86	11048	8	11	9	87	1789	20057	13.54411765	20	0	1	200	4	21.21618226	5526
2	2	562	283	1471	725	580	640	87	4	98	11088	6	11	9	87	1946	91711	9.712643678	20	0	0	917	4	49.28619986	845
1	2	1218	829	3066	1502	?	?	160	4	91	11103	6	11	10	80	1795	12308	12.79375	21	0	1	123	4	48.98891063	2047
2	2	694	713	3192	1238	620	670	146	4	96	11120	8	11	9	80	1887	91711	9.636986301	20	0	0	917	4	38.78446115	1407
1	2	4861	6186	10383	6124	540	590	2646	4	95	11130	6	11	11	70	1831	10011	4.174981104	22	0	1	100	4	58.98102668	11047
1	2	701	137	1589	452	680	760	284	4	98	11159	8	11	5	72	1891	91125	2.950704225	16	0	1	911	4	28.44556325	838
1	2	2804	1326	6759	3651	?	?	531	4	97	11160	7	13	9	80	?	15213	7.777777778	22	0	1	152	4	54.0168664	4130
2	2	793	867	2141	1257	580	620	120	4	96	11172	6	10	9	90	1857	90041	13.83333333	19	0	0	900	4	58.71088277	1660
2	2	430	105	1100	400	630	740	?	4	100	11190	8	10	6	85	1955	91711	?	16	0	0	917	4	36.36363636	535
1	2	3109	2344	7262	5229	552	598	872	2	98	11280	6	8	7	75	1834	70118	6.253440367	15	0	1	701	4	72.00495731	5453
1	2	1724	946	4306	2159	620	680	335	4	95	11320	8	13	10	85	?	21218	7.970149254	23	0	1	212	4	50.13934046	2670
2	2	0	2622	2323	1323	600	600	237	4	92	11362	6	0	16	85	1871	1063	11.06329114	32	0	0	10	4	56.95221696	2622
1	2	1493	1223	6352	1991	?	?	190	4	93	11395	6	12	10	86	1819	13346	14.29473684	22	0	1	133	4	31.34445844	2716
1	2	7910	6472	11553	7259	494	570	?	3	87	11498	4	10	9	65	1880	90089	?	19	0	1	900	3	62.83216481	14382
1	2	3556	3363	12687	4200	590	650	1349	4	90	11637	8	10	9	80	1851	60043	5.128984433	19	0	1	600	4	33.1047529	6919
