  49.5    41.0    41.3     0.1   29.78    4.10    8.40    13.8   34.28    45.7   
  52.2    40.8    42.4     0.1   29.66    4.90    7.94    13.8   34.28    46.3   
  46.4    34.2    34.3     0.6   29.94    8.00    12.7    18.3   34.28    41.8   
  44.6    34.7    36.0     0.1   30.05    5.50    9.44    25.3   34.28    40.7   
  45.5    32.0    29.7     0.4   30.06    10.0    20.0    27.5   34.41    37.6   
  45.0    32.0    24.7     0.0   30.34    7.30    14.1    20.8   34.28    37.4   
  53.6    28.0    28.0     0.0   30.39    7.30    7.37    13.8   34.28    41.4   
  65.5    31.8    37.3     0.0   30.26    6.90    3.34    9.21   34.28    50.9   
  66.0    34.5    43.2    0.09   30.01    6.70    10.1    23.0   34.28    53.3   
  57.4    46.4    47.4     0.8   29.99    7.90    4.83    16.1   34.28    50.2   
  54.9    42.3    46.9     0.7   29.88    6.10    3.45    6.90   34.28    49.2   
  60.8    46.4    45.1     0.1   29.85    6.70    11.0    18.3   34.28    52.0   
  55.4    41.0    39.5     0.0   30.01    7.50    13.6    23.0   34.28    47.7   
  60.8    34.0    41.9     0.0   30.04    6.40    9.09    16.1   34.28    49.9   
  59.7    46.4    48.2     0.0   29.87    7.60    10.8    20.8   27.50    53.4   
  57.2    44.4    40.7     0.6   30.09    7.80    16.2    27.5   34.28    50.3   
  59.0    42.4    35.3     0.0   30.22    6.90    15.1    20.8   34.28    50.4   
  64.4    33.6    37.3     0.0   30.14    6.80    3.34    11.3   34.28    48.2   
  66.2    36.7    43.7     0.0   30.21    6.40    6.44    11.3   34.28    52.5   
  66.0    36.7    45.5     0.0   30.25    5.40    4.03    9.21   34.28    50.8   
  67.1    39.0    47.1     0.0   30.13    5.60    3.80    9.21   34.28    52.0   
  65.8    42.8    46.8    0.09   29.97    6.20    5.87    13.8   34.28    53.1   
  51.6    44.6    39.8     0.3   29.79    7.50    20.1    34.4   43.62    47.5   
  50.0    39.2    27.4     0.0   30.11    8.20    26.0    68.8   34.28    44.1   
  53.6    35.6    30.3     0.0   30.13    7.60    16.1    20.8   34.28    44.9   
  57.4    37.4    32.0     0.0   30.01    7.10    12.6    20.8   34.28    47.9   
  55.8    44.4    32.1     0.0   29.95    8.00    17.9    25.3   34.28    49.0   
  55.0    40.3    29.4     0.0   29.99    7.50    23.0    29.9   39.13    46.2   
  55.8    39.2    29.7     0.0   30.03    7.40    24.4    34.4   34.28    45.9   
  53.2    39.2    23.6     0.0   30.06    7.60    27.7    39.1   52.94    45.0   
  54.0    35.4    28.0     0.0   30.06    7.40    16.9    47.1   34.28    44.0   
  62.6    28.8    34.8     0.0   30.06    7.10    5.18    11.3   34.28    45.7   
  66.6    37.4    38.6     0.0   30.13    6.10    3.68    16.1   34.28    49.6   
  70.3    37.4    44.5     0.0   30.10    7.00    11.9    23.0   34.28    54.7   
  64.4    51.8    48.1     0.0   30.01    8.00    13.3    20.8   34.28    57.2   
  55.4    51.1    51.8     0.1   29.97    5.20    6.33    11.3   34.28    53.4   
  64.4    46.4    42.6     1.1   30.09    7.70    14.8    23.0   34.28    54.9   
  64.4    37.4    36.3     0.0   30.04    7.10    3.80    13.8   34.28    51.9   
  68.5    38.1    42.6     0.0   30.03    8.10    4.37    13.8   34.28    53.5   
  68.0    41.7    46.4     0.0   30.10    7.20    3.22    11.3   34.28    55.0   
  64.4    41.5    39.4     0.0   30.23    7.00    16.0    29.9   34.28    53.0   
  59.0    39.2    29.0     0.0   30.20    6.90    17.4    25.3   34.28    48.5   
  68.9    34.7    36.6     0.0   30.08    6.70    2.99    6.90   34.28    51.3   
  69.1    38.5    44.3     0.0   30.02    7.20    9.67    18.3   34.28    55.8   
  67.6    46.8    48.4     0.0   30.01    7.70    9.90    18.3   34.28    57.3   
  59.4    48.2    49.8     0.0   29.90    6.80    8.40    16.1   34.28    54.3   
  53.1    44.2    40.0     1.0   30.02    7.90    18.7    27.5   34.28    46.9   
  55.4    42.8    37.1     0.0   30.05    7.60    23.1    27.5   36.94    48.6   
  61.5    43.9    40.0     0.0   30.02    7.20    19.9    25.3   34.28    51.9   
  61.0    40.6    39.3     0.0   29.98    6.90    10.4    18.3   34.28    49.8   
  67.6    36.1    44.4     0.0   29.91    7.00    6.79    13.8   34.28    52.8   
  69.8    47.1    50.4     0.0   29.99    7.20    6.33    11.3   34.28    57.8   
  75.2    45.5    51.5     0.0   30.04    6.80    4.03    11.3   34.28    59.9   
  72.7    48.2    51.3     0.0   29.85    7.00    7.37    20.8   34.28    60.7   
  63.7    51.1    49.6     0.2   29.75    7.60    17.1    23.0   39.13    57.2   
  61.2    46.4    45.2     0.1   29.87    7.70    14.0    23.0   34.28    53.6   
  61.2    45.3    43.8     0.6   29.94    7.80    9.67    16.1   34.28    53.7   
  64.8    48.2    48.7     0.0   29.86    7.80    15.6    27.5   39.13    56.1   
  66.6    43.9    47.1     0.0   29.95    6.80    8.52    18.3   34.28    54.9   
  71.8    42.8    49.2     0.0   30.11    7.40    7.02    13.8   34.28    57.5   
  82.4    46.2    48.3     0.0   30.06    7.10    6.90    13.8   34.28    63.2   
  82.4    48.2    46.3     0.0   29.94    7.20    7.48    16.1   34.28    64.6   
  75.4    47.5    49.6     0.0   30.01    7.50    4.83    13.8   34.28    61.5   
  72.0    46.2    47.0     0.0   30.05    7.00    6.10    16.1   34.28    58.5   
  69.8    47.5    49.6     0.0   30.06    7.20    6.10    13.8   34.28    59.7   
  82.4    53.6    49.9     0.0   29.91    7.10    6.79    13.8   34.28    65.8   
  79.9    51.8    43.9     0.0   29.82    7.10    6.56    16.1   34.28    66.0   
  83.1    47.7    46.1     0.0   29.69    7.30    5.87    13.8   34.28    65.4   
  80.6    53.6    53.2     0.0   29.58    7.60    4.95    13.8   34.28    66.2   
  76.3    50.0    54.4     0.0   29.74    7.10    6.10    16.1   34.28    64.4   
  72.1    49.1    50.7     0.0   29.68    6.70    8.17    18.3   34.28    60.9   
  60.1    51.8    53.4     7.6   29.73    7.40    5.64    16.1   34.28    56.3   
  67.5    50.0    48.2     0.3   29.91    7.50    12.2    23.0   34.28    58.3   
  70.5    46.2    47.8     0.0   29.96    6.70    4.60    13.8   34.28    57.6   
  75.2    46.2    49.0     0.0   29.94    6.50    7.25    16.1   34.28    60.2   
  77.2    50.0    45.0     0.0   29.93    7.40    11.2    18.3   34.28    65.8   
  77.2    55.6    44.6     0.0   29.93    7.10    15.0    20.8   34.28    65.8   
  75.2    53.6    46.9     0.0   29.93    7.30    19.7    25.3   34.28    62.8   
  71.6    50.7    44.7     0.0   29.97    7.60    16.8    23.0   32.22    61.4   
  71.4    52.2    46.8     0.0   29.94    7.40    17.4    27.5   34.28    60.9   
  73.9    48.7    46.4     0.0   29.86    7.60    11.1    18.3   34.28    63.5   
  75.2    55.4    47.9     0.0   29.83    7.10    18.6    52.7   34.28    65.0   
  71.8    48.2    41.8     0.0   29.89    7.60    16.4    25.3   34.28    61.9   
  72.0    46.6    39.2     1.1   29.96    7.10    10.9    18.3   34.28    59.9   
  75.2    44.6    46.0     0.0   29.89    7.30    8.86    18.3   34.28    60.8   
  59.7    53.6    51.1     0.1   29.74    7.60    7.37    18.3   34.28    55.8   
  64.8    48.2    49.6     0.7   29.85    7.80    8.75    18.3   34.28    56.8   
  70.2    43.3    52.1     0.0   29.96    7.40    6.67    13.8   34.28    60.3   
  71.2    55.4    53.8     0.0   29.81    7.20    4.95    11.3   34.28    62.9   
  63.7    54.1    52.1     1.6   29.71    7.80    7.94    31.0   34.28    59.0   
  70.2    53.6    48.8     0.0   29.94    7.60    8.63    13.8   34.28    61.9   
  77.0    48.2    47.7     0.0   30.02    7.20    6.67    16.1   34.28    62.2   
  78.1    49.6    50.5     0.0   30.06    7.20    7.37    16.1   34.28    65.3   
  82.4    51.8    52.4     0.0   30.06    6.90    4.37    39.1   34.28    67.9   
  86.7    56.3    55.3     0.0   30.01    7.20    2.42    11.3   34.28    70.7   
  87.8    57.2    55.0     0.0   30.01    7.30    3.34    11.3   34.28    72.6   
  89.6    54.1    52.5     0.0   29.99    7.30    3.34    9.21   34.28    73.1   
  90.5    60.8    52.1     0.0   29.86    7.40    6.44    18.3   34.28    76.1   
  80.1    57.2    55.3     0.0   29.88    7.70    5.52    13.8   20.83    70.8   
  83.5    53.2    52.3     0.0   29.98    7.30    4.83    13.8   34.28    68.8   
  86.5    54.7    53.8     0.0   30.00    7.10    8.98    18.3   34.28    72.9   
  91.4    70.2    52.9     0.0   29.94    7.30    14.0    20.8   34.28    81.3   
  91.4    66.2    52.6     0.0   29.88    7.10    12.5    18.3   34.28    81.1   
  95.0    58.8    54.8     0.0   29.88    7.20    5.87    16.1   34.28    80.5   
  95.9    62.6    53.1     0.0   29.85    7.20    4.83    16.1   34.28    78.5   
  95.0    56.3    50.4     0.0   29.79    7.20    4.49    13.8   34.28    76.4   
  91.4    59.9    54.1     0.0   29.79    7.30    7.37    20.8   34.28    77.8   
  86.4    65.3    52.5     0.0   29.87    7.20    16.2    23.0   34.28    77.3   
  86.7    64.0    52.8     0.0   29.90    7.20    14.3    23.0   34.28    75.5   
  87.8    58.3    49.6     0.0   29.82    7.20    12.6    20.8   34.28    74.8   
  80.6    64.4    48.9     0.0   29.81    7.70    24.1    29.9   34.41    71.7   
  80.6    61.9    37.4     0.0   29.94    7.10    22.2    57.4   34.28    70.9   
  85.1    61.2    45.7     0.0   30.00    7.40    13.9    23.0   34.28    74.2   
  91.4    60.6    51.1     0.0   29.90    7.20    4.72    23.0   34.28    75.8   
  92.8    60.4    52.0     0.0   29.70    7.40    10.4    20.8   34.28    76.4   
  81.0    62.6    53.4     0.0   29.69    7.50    10.7    20.8   29.92    72.2   
  71.6    58.3    51.6     0.0   29.80    7.70    16.3    29.9   34.28    64.4   
  66.0    58.1    50.7     0.1   29.94    7.80    16.1    27.5   34.28    62.1   
  72.9    52.5    53.0     0.0   30.01    7.70    12.5    18.3   34.28    66.5   
  83.5    53.1    55.4     0.0   29.96    7.50    10.5    20.8   34.28    71.9   
  87.8    57.9    52.0     0.0   29.92    7.40    5.18    13.8   34.28    71.5   
  86.7    54.9    49.7     0.0   29.98    7.00    6.79    16.1   34.28    73.1   
  89.6    58.3    52.2     0.0   29.98    7.20    9.09    35.5   34.28    76.0   
  91.4    61.5    50.9     0.0   29.84    7.20    6.79    16.1   34.28    77.3   
  80.6    59.9    56.9     0.0   29.78    7.60    10.0    18.3   29.92    72.2   
  81.5    61.7    53.9     0.0   29.90    7.50    11.2    20.8   23.02    71.9   
  84.7    57.9    48.4     0.0   29.94    7.30    10.0    18.3   34.28    73.3   
  89.1    59.2    50.1     0.0   29.98    7.30    11.6    23.0   34.28    77.2   
  90.5    65.5    48.1     0.0   29.98    7.30    15.1    23.0   34.28    78.1   
  92.1    63.7    48.6     0.0   29.95    7.10    10.0    18.3   34.28    80.1   
  99.3    62.4    50.5     0.0   29.81    7.20    6.56    16.1   34.28    80.9   
  92.8    62.6    58.2     0.0   29.97    6.80    14.5    25.3   29.92    78.8   
  87.1    69.3    54.7     0.0   29.97    7.00    20.7    25.3   34.28    77.3   
  91.4    68.0    38.6     0.0   29.83    7.30    23.2    32.2   41.31    81.0   
  93.2    70.7    46.6     0.0   29.88    7.30    20.3    25.3   36.94    82.0   
  88.3    68.2    40.8     0.0   29.99    7.00    21.1    27.5   34.28    79.0   
  89.8    63.7    44.9     0.0   30.04    7.20    17.8    31.0   34.28    78.6   
  95.7    67.3    46.6     0.0   29.94    7.20    17.0    25.3   34.41    81.9   
  97.0    71.2    49.5     0.0   29.87    7.20    16.2    20.8   34.28    85.0   
  97.2    71.6    58.1     0.0   29.78    7.20    12.8    18.3   34.28    83.5   
  95.9    69.8    58.8     0.0   29.78    7.20    9.78    18.3   34.28    82.2   
  95.2    66.0    60.2     0.0   29.81    7.30    7.71    18.3   34.28    79.0   
  93.2    63.3    57.2     0.0   29.82    7.10    12.6    23.0   34.28    79.6   
  94.1    74.5    42.9     0.0   29.82    7.20    21.7    64.3   34.28    84.0   
  95.5    73.6    41.5     0.0   29.76    7.10    17.6    25.3   29.92    84.2   
  99.0    71.6    43.3     0.0   29.75    7.20    16.1    23.0   27.50    85.0   
  96.8    72.0    46.5     0.0   29.74    7.30    15.7    20.8   25.32    86.4   
  95.9    73.8    54.0     0.0   29.75    7.30    16.6    25.3   32.22    85.4   
  96.8    69.8    56.1     0.0   29.71    7.20    11.3    16.1   34.28    83.5   
  93.9    66.2    60.6     0.0   29.69    7.20    12.2    25.3   34.28    80.1   
  86.2    68.0    61.4     0.0   29.74    7.50    13.3    18.3   34.28    76.5   
  84.7    61.3    59.8     0.0   29.80    7.60    10.5    23.0   34.28    73.8   
  85.5    64.0    58.7     0.0   29.85    7.40    16.8    25.3   34.28    75.5   
  87.3    70.2    57.6     0.0   29.81    7.30    20.8    29.9   34.28    79.3   
  91.4    72.1    59.8     0.0   29.71    7.40    22.4    27.5   34.41    81.1   
  91.4    73.0    57.8     0.0   29.68    7.50    20.4    23.0   29.92    81.8   
  93.6    73.4    54.9     0.0   29.71    7.20    18.7    23.0   34.41    82.5   
  93.2    68.4    50.8     0.0   29.78    7.30    17.2    23.0   32.22    81.7   
  94.1    71.4    51.3     0.0   29.77    7.10    15.5    23.0   34.28    83.0   
  97.7    64.9    50.8     0.0   29.81    7.00    7.60    16.1   34.28    82.1   
  99.5    63.7    52.9     0.0   29.81    7.30    7.60    18.3   34.28    83.4   
  100.    66.9    60.1     0.0   29.76    7.10    8.52    18.3   34.28    84.0   
  97.9    68.0    63.5     0.0   29.72    7.30    5.52    13.8   34.28    81.0   
  96.8    73.8    58.1     0.0   29.73    7.30    14.8    20.8   34.28    84.6   
  95.4    73.8    58.0     0.0   29.75    7.30    18.0    23.0   34.28    84.7   
  94.6    75.2    55.8     0.0   29.79    7.30    17.6    23.0   34.28    83.8   
  93.2    70.5    49.2     0.0   29.76    7.30    15.7    20.8   34.28    83.1   
  93.6    71.6    57.0     0.0   29.69    7.40    14.2    23.0   34.28    83.2   
  93.4    73.0    54.2     0.0   29.72    7.20    16.3    25.3   34.28    82.3   
  93.9    71.6    49.8     0.0   29.71    7.20    18.0    25.3   29.92    82.3   
  87.8    68.7    51.5     0.0   29.79    7.70    19.4    25.3   34.41    78.7   
  91.4    66.0    49.2     0.0   29.84    7.10    17.4    25.3   34.28    80.1   
  94.5    72.0    49.9     0.0   29.85    7.30    15.3    20.8   27.50    84.2   
  96.8    74.8    51.0     0.0   29.82    7.40    14.9    20.8   34.28    86.1   
  97.7    77.0    53.5     0.0   29.80    7.30    17.3    23.0   29.92    87.0   
  93.2    75.2    60.2     0.0   29.80    7.30    17.6    23.0   34.28    83.2   
  91.6    72.5    60.1     0.0   29.83    7.30    15.3    23.0   34.28    81.5   
  92.5    71.4    58.0     0.0   29.87    7.40    16.1    23.0   34.28    82.2   
  92.8    53.6    58.9     0.0   29.84    7.40    14.2    20.8   34.28    81.3   
  97.0    64.4    52.7     0.0   29.81    7.20    11.7    23.0   29.92    82.0   
  99.0    75.2    49.5     0.0   29.83    7.10    12.8    20.8   34.28    86.0   
  105.    66.2    51.6     0.0   29.80    7.30    4.72    11.3   34.28    85.3   
  101.    69.4    57.9     0.0   29.76    7.30    6.44    16.1   34.28    85.5   
  102.    69.3    57.0     0.0   29.83    7.50    17.9    29.9   34.28    89.0   
  102.    78.1    50.5     0.0   29.88    7.20    16.4    23.0   34.28    89.9   
  96.1    78.4    56.2     0.0   29.87    7.30    20.2    27.5   34.28    86.9   
  92.5    75.2    44.4     0.0   29.83    7.20    24.4    32.2   43.62    82.5   
  89.8    69.8    50.0     0.0   29.78    7.30    17.9    25.3   34.28    79.4   
  95.2    62.4    51.4     0.0   29.73    7.20    6.90    19.4   34.28    79.4   
  89.6    64.4    56.2     0.0   29.83    7.30    15.0    27.5   36.94    79.4   
  97.9    75.2    42.0     0.0   29.87    7.20    18.7    26.3   34.41    85.6   
  96.8    64.2    43.3     0.0   29.89    7.30    18.3    25.3   34.28    86.2   
  96.8    64.2    43.3     0.0   29.89    7.30    18.3    25.3   34.28    86.2   
  97.5    73.2    46.7     0.0   29.85    7.20    18.3    23.0   34.28    85.4   
  95.4    72.7    50.3     0.0   29.81    7.20    17.9    27.5   34.28    84.8   
  96.3    68.0    52.6     0.0   29.78    7.10    12.8    20.8   34.28    82.6   
  100.    64.8    54.9     0.0   29.70    7.50    8.52    27.5   34.28    82.6   
  86.2    69.8    60.5     0.0   29.72    7.40    15.1    25.3   34.28    77.1   
  86.2    67.1    57.1     0.0   29.81    7.50    16.4    25.3   34.28    77.0   
  87.8    70.5    55.3     0.0   29.87    7.40    18.5    27.5   40.28    78.9   
  91.0    70.2    55.6     0.0   29.87    7.30    16.0    23.0   34.28    80.3   
  93.7    72.5    58.9     0.0   29.86    7.20    16.6    23.0   34.28    82.7   
  95.0    72.5    58.6     0.0   29.85    7.10    19.2    23.0   34.28    83.4   
  94.5    72.3    57.2     0.0   29.83    7.20    18.8    25.3   34.28    83.2   
  93.6    73.4    58.4     0.0   29.78    7.20    17.9    23.0   34.28    82.8   
  88.5    64.4    59.4     0.0   29.83    7.20    11.2    20.8   34.28    76.4   
  90.1    59.5    58.9     0.0   29.90    6.90    9.55    20.8   34.28    76.0   
  90.5    65.7    53.2     0.0   29.88    7.40    17.1    25.3   27.50    80.7   
  94.1    72.3    46.8     0.0   29.86    7.20    17.2    25.3   34.28    83.9   
  96.8    66.2    51.5     1.4   29.89    7.40    8.52    16.1   34.28    82.4   
  92.3    62.6    56.9     0.0   29.92    7.30    4.83    13.8   34.28    77.6   
  90.0    62.8    60.9     0.0   29.88    5.90    7.37    16.1   34.28    77.2   
  96.8    62.6    53.9     0.0   29.86    6.70    10.2    20.8   34.28    80.9   
  97.7    68.0    53.9     0.0   29.93    7.20    12.2    18.3   34.28    82.8   
  95.5    64.4    51.8     0.0   29.96    7.10    9.78    20.8   34.28    79.3   
  93.2    60.8    57.7     0.0   29.92    7.30    8.98    20.8   34.28    76.0   
  93.9    63.0    55.6     0.0   29.85    7.10    9.09    23.0   34.28    77.8   
  97.2    59.9    53.0     0.0   29.85    7.00    7.71    18.3   34.28    78.1   
  95.0    63.0    56.0     0.0   29.89    7.30    6.79    16.1   34.28    80.4   
  92.5    62.2    59.8     0.0   29.88    6.80    10.9    20.8   34.28    79.0   
  91.0    68.9    60.2     0.0   29.81    7.30    11.2    23.0   34.28    79.9   
  91.8    63.1    60.8     0.0   29.79    6.80    8.29    20.8   34.28    77.0   
  84.7    62.6    56.6     0.0   29.94    7.40    10.2    20.8   34.28    73.4   
  86.5    62.6    56.2     0.0   30.06    7.10    15.7    23.0   34.28    76.6   
  90.1    70.2    57.5     0.0   30.03    7.10    14.8    20.8   34.28    79.3   
  88.5    68.5    60.1     0.0   29.99    7.20    15.7    23.0   34.28    78.4   
  89.6    65.8    60.2     0.0   29.99    7.30    11.2    18.3   34.28    77.1   
  89.6    66.2    56.7     0.0   29.98    7.30    11.2    18.3   34.28    77.2   
  89.6    55.4    50.9     0.0   29.95    7.10    8.86    16.1   34.28    74.3   
  91.4    56.3    50.3     0.0   29.97    7.20    8.63    16.1   34.28    75.4   
  90.7    59.0    51.5     0.0   30.04    6.90    6.79    16.1   34.28    74.8   
  90.9    57.0    55.4     0.0   30.04    6.70    8.29    18.3   34.28    74.7   
  90.1    60.6    55.7     0.0   30.04    7.30    11.7    18.3   34.28    76.6   
  89.6    62.6    50.5     0.0   30.01    7.20    13.0    23.0   29.92    76.6   
  89.8    58.1    51.7     0.0   29.95    7.20    7.14    13.8   34.28    73.5   
  90.3    56.1    53.6     0.0   29.91    6.90    6.10    16.1   34.28    72.3   
  88.9    55.6    57.4     0.0   29.95    6.80    5.52    11.3   34.28    72.4   
  86.4    59.5    58.9     0.0   29.92    6.70    7.60    20.8   34.28    72.8   
  88.0    58.6    59.5     0.0   29.95    6.80    9.44    23.0   34.28    72.9   
  88.3    60.6    61.6     0.0   29.99    6.90    5.29    13.8   34.28    73.9   
  87.3    61.0    60.9    0.09   30.01    6.50    7.71    18.3   29.92    73.4   
  77.4    62.6    63.4     0.0   30.01    6.20    7.48    13.8   34.28    69.9   
  82.6    58.3    61.3     0.0   30.07    5.40    5.87    16.1   34.28    68.1   
  81.0    58.5    58.3     0.0   30.07    7.20    10.3    18.3   34.28    70.1   
  72.1    62.1    53.2     0.0   30.03    7.60    19.6    25.3   34.28    65.2   
  73.0    57.6    53.4     0.0   30.02    7.60    19.1    23.0   34.28    65.1   
  78.4    59.5    52.4     0.0   30.05    7.40    13.0    16.1   34.28    68.5   
  75.4    57.2    56.0     0.0   29.96    7.80    12.7    20.8   34.28    66.4   
  76.1    56.7    56.9     0.0   29.87    7.10    4.37    9.21   34.28    65.6   
  71.6    53.6    54.6     0.0   29.96    7.20    7.37    13.8   34.28    62.8   
  76.1    55.4    49.8     0.0   30.07    7.30    9.78    13.8   34.28    64.8   
  68.2    58.6    55.2     0.1   30.02    7.60    4.60    11.3   34.28    62.8   
  68.2    60.1    61.8     0.4   29.94    7.50    4.14    9.21   34.28    64.3   
  71.2    62.6    60.7     0.2   29.89    7.20    6.79    16.1   34.28    65.2   
  75.4    60.8    61.8     0.5   29.84    7.20    7.71    13.8   34.28    67.3   
  77.0    62.4    61.4     2.4   29.91    7.90    4.95    13.8   34.28    67.2   
  75.2    60.8    60.2     0.0   29.91    7.20    4.60    13.8   34.28    65.7   
  75.7    53.6    54.3     0.0   30.04    6.40    4.83    13.8   34.28    63.3   
  73.6    49.6    50.7     0.0   30.12    6.50    5.06    16.1   34.28    61.7   
  75.2    48.2    51.5     0.0   30.16    6.70    10.1    18.3   34.28    62.9   
  73.9    49.8    52.1     0.0   30.13    6.60    6.56    16.1   34.28    60.7   
  75.9    46.9    51.8     0.0   30.03    7.10    3.91    6.90   34.28    61.7   
  76.3    52.9    54.9     0.0   30.06    6.10    6.56    13.8   34.28    63.1   
  77.2    49.8    54.6     0.0   30.15    6.40    4.26    11.3   34.28    62.7   
  79.2    49.8    52.6     0.0   30.17    6.00    4.95    11.3   34.28    63.6   
  75.9    52.3    54.1     0.0   30.08    6.40    10.1    18.3   34.28    64.6   
  72.3    54.0    49.6     0.0   30.08    6.70    16.0    23.0   34.28    62.7   
  67.3    51.8    40.0     0.0   30.17    7.20    22.9    32.2   34.28    58.2   
  53.8    41.0    27.4     0.0   30.27    7.40    24.0    34.4   48.33    48.0   
  55.6    35.6    27.6     0.0   30.22    7.20    12.6    18.3   34.28    45.4   
  63.0    32.0    30.8     0.0   30.22    7.50    3.22    6.90   34.28    48.2   
  60.8    41.0    48.0     0.0   30.15    7.50    7.71    16.1   34.28    54.0   
  68.0    55.4    58.6     1.0   30.09    7.20    9.78    16.1   34.28    60.7   
  69.8    56.5    59.0     0.0   30.01    6.20    12.0    18.3   34.28    63.2   
  73.0    57.2    57.9     0.3   29.86    7.70    16.0    23.0   34.28    64.6   
  59.0    50.0    53.8     0.3   29.83    7.70    5.52    13.8   34.28    55.4   
  58.6    46.4    41.1     1.0   30.06    7.70    20.1    27.5   34.28    50.8   
  54.0    44.6    35.7     0.0   30.06    7.60    24.2    59.7   34.28    48.4   
  57.9    41.0    38.6     0.0   29.98    7.20    11.1    20.8   34.28    48.1   
  60.8    37.9    42.4     0.0   29.92    6.30    1.96    18.3   34.28    47.7   
  60.1    39.2    47.8    0.09   29.82    5.00    3.45    16.1   34.28    50.9   
  59.2    49.6    47.4     0.5   29.70    7.60    14.1    20.8   34.28    53.0   
  52.0    45.3    39.4    0.09   29.87    7.80    23.0    27.5   39.13    49.0   
  54.3    45.3    38.8     0.0   29.90    7.80    25.8    29.9   41.31    49.9   
  57.9    45.1    36.1     0.0   30.04    7.50    22.5    29.9   39.13    51.5   
  54.3    42.8    32.7     0.0   30.27    7.50    22.4    32.2   43.62    48.1   
  54.5    33.8    32.5     0.0   30.29    7.20    14.6    20.8   34.28    45.6   
  57.2    29.5    34.7     0.0   30.15    6.10    4.03    16.1   34.28    42.0   
  48.9    32.0    33.4     0.0   30.04    5.70    10.2    23.0   34.28    40.1   
  47.5    32.0    25.9     0.0   30.11    7.30    13.3    20.8   34.28    39.8   
  46.9    28.2    24.2     0.0   30.20    7.30    11.8    20.8   34.28    37.6   
  48.9    32.0    20.0     0.0   30.25    7.20    14.1    25.3   34.28    40.2   
